"GEOID","NAME","total_popE","whiteE","blackE","asianE","hispanicE","year"
"1701242","Alvan village, Illinois",327,320,0,0,1,2019
"1755470","Okawville village, Illinois",1525,1400,52,0,43,2019
"1709642","Burbank city, Illinois",28729,17264,819,459,9710,2019
"1760599","Pleasant Plains village, Illinois",774,756,0,8,6,2019
"1774860","Thayer village, Illinois",786,771,0,0,0,2019
"1701140","Altona village, Illinois",628,589,34,3,0,2019
"1734982","Hillcrest village, Illinois",1240,824,5,0,404,2019
"1758343","Pearl village, Illinois",175,175,0,0,0,2019
"1760222","Pittsfield city, Illinois",4362,4182,109,8,58,2019
"1749854","Mokena village, Illinois",20674,18522,249,330,1270,2019
"1749945","Monee village, Illinois",5082,3081,1186,299,495,2019
"1752584","New Lenox village, Illinois",26454,24204,182,169,1538,2019
"1772520","Steger village, Illinois",9366,5687,1835,57,1591,2019
"1750881","Mount Carroll city, Illinois",1571,1492,8,0,71,2019
"1719798","De Witt village, Illinois",215,209,0,0,0,2019
"1746604","Maple Park village, Illinois",1650,1497,0,16,82,2019
"1770720","South Elgin village, Illinois",23039,16110,959,1454,4035,2019
"1731667","Greenwood village, Illinois",192,167,0,0,25,2019
"1735515","Holiday Hills village, Illinois",680,602,0,16,41,2019
"1745824","McLeansboro city, Illinois",2613,2563,29,0,21,2019
"1718251","Cypress village, Illinois",220,219,0,0,0,2019
"1752285","New Burnside village, Illinois",134,134,0,0,0,2019
"1715378","Colchester city, Illinois",1553,1553,0,0,0,2019
"1745889","Macomb city, Illinois",17857,14750,1305,439,734,2019
"1765884","Rosewood Heights CDP, Illinois",4063,3930,61,0,72,2019
"1782218","Wilsonville village, Illinois",634,580,9,0,15,2019
"1753143","Noble village, Illinois",671,631,9,3,16,2019
"1732408","Hamel village, Illinois",761,737,0,10,6,2019
"1759709","Pierron village, Illinois",412,403,0,3,6,2019
"1761067","Pontoon Beach village, Illinois",5793,4636,295,99,648,2019
"1766131","Roxana village, Illinois",1517,1438,24,11,22,2019
"1777473","Venice city, Illinois",2127,110,1947,15,17,2019
"1783271","Wood River city, Illinois",10169,9313,448,74,96,2019
"1761223","Port Byron village, Illinois",2101,1947,30,0,90,2019
"1704936","Bellmont village, Illinois",234,223,0,0,10,2019
"1783102","Woodland village, Illinois",246,238,0,0,8,2019
"1717185","Crainville village, Illinois",1457,1324,44,20,46,2019
"1717289","Creal Springs city, Illinois",506,504,0,0,0,2019
"1734358","Herrin city, Illinois",12827,11678,235,392,254,2019
"1735073","Hillsdale village, Illinois",448,418,4,0,16,2019
"1746916","Marion city, Illinois",17595,14840,1400,199,410,2019
"1722567","Edgewood village, Illinois",492,482,0,5,0,2019
"1722736","Effingham city, Illinois",12563,11533,127,117,602,2019
"1747449","Mason town, Illinois",258,244,0,8,0,2019
"1750283","Montrose village, Illinois",189,174,0,9,6,2019
"1756237","Oquawka village, Illinois",1452,1335,6,39,27,2019
"1744264","Loda village, Illinois",316,290,2,3,17,2019
"1757576","Papineau village, Illinois",114,95,0,2,0,2019
"1738544","Johnston City city, Illinois",3450,3321,0,44,65,2019
"1759312","Petersburg city, Illinois",2513,2326,18,9,29,2019
"1746864","Marine village, Illinois",910,880,0,17,11,2019
"1711150","Carbon Cliff village, Illinois",1859,1432,299,11,102,2019
"1715235","Coal Valley village, Illinois",3714,3464,7,23,210,2019
"1781087","Wheeling village, Illinois",38499,18116,927,7084,11472,2019
"1730094","Godfrey village, Illinois",17579,16243,756,120,273,2019
"1732564","Hampton village, Illinois",2118,1818,79,0,180,2019
"1749009","Milan village, Illinois",5056,4376,303,48,282,2019
"1742971","Le Roy city, Illinois",3702,3682,0,0,0,2019
"1714572","Clarendon Hills village, Illinois",8716,6963,58,753,728,2019
"1729756","Glen Ellyn village, Illinois",27855,22924,946,1944,1370,2019
"1737907","Itasca village, Illinois",9224,7090,236,689,1073,2019
"1753234","Normal town, Illinois",54891,42630,5872,2377,2870,2019
"1727663","Franklin village, Illinois",565,561,0,4,0,2019
"1709356","Buda village, Illinois",620,575,0,34,11,2019
"1740598","Ladd village, Illinois",1211,1115,0,0,87,2019
"1768471","Seatonville village, Illinois",333,315,0,6,5,2019
"1769147","Sheffield village, Illinois",770,725,13,0,18,2019
"1744719","Loraine village, Illinois",362,344,0,0,16,2019
"1719161","DeKalb city, Illinois",42908,27774,6012,1866,6034,2019
"1740156","Kirkland village, Illinois",1845,1666,0,7,113,2019
"1716405","Cornell village, Illinois",487,425,0,0,18,2019
"1765481","Roodhouse city, Illinois",1757,1725,3,0,13,2019
"1755171","Odell village, Illinois",1097,1083,0,0,5,2019
"1767158","St. Rose village, Illinois",504,500,0,0,0,2019
"1711293","Carmi city, Illinois",4808,4594,58,66,48,2019
"1717783","Crossville village, Illinois",802,763,1,0,24,2019
"1731165","Grayville city, Illinois",1609,1543,11,2,33,2019
"1759520","Phillipstown village, Illinois",45,44,1,0,0,2019
"1728144","Fulton city, Illinois",3178,3075,22,4,42,2019
"1764135","Ringwood village, Illinois",789,712,19,34,24,2019
"1776160","Trout Valley village, Illinois",411,389,0,1,15,2019
"1715352","Coffeen city, Illinois",603,588,0,0,0,2019
"1702882","Atwood village, Illinois",946,916,0,5,5,2019
"1712268","Cerro Gordo village, Illinois",1501,1476,1,0,1,2019
"1705300","Benton city, Illinois",6971,6529,69,94,200,2019
"1729483","Glasford village, Illinois",1186,1182,0,0,4,2019
"1749386","Millstadt village, Illinois",3892,3767,20,0,105,2019
"1752142","New Baden village, Illinois",3206,2784,237,0,153,2019
"1769524","Shiloh village, Illinois",13482,8769,2699,584,823,2019
"1702674","Athens city, Illinois",2120,1984,4,4,45,2019
"1780073","West City village, Illinois",772,696,5,0,63,2019
"1731589","Greenville city, Illinois",6665,5000,1110,42,455,2019
"1702479","Ashkum village, Illinois",767,757,0,0,7,2019
"1727026","Forrest village, Illinois",1058,916,7,0,101,2019
"1777317","Vandalia city, Illinois",6909,5500,970,10,375,2019
"1715664","Colona city, Illinois",5096,4312,9,7,659,2019
"1728846","Geneseo city, Illinois",6599,6432,55,48,18,2019
"1729639","Glen Carbon village, Illinois",12569,11100,458,303,483,2019
"1734670","Highland city, Illinois",10012,8939,194,341,359,2019
"1766859","St. Jacob village, Illinois",1406,1359,0,6,18,2019
"1763056","Reddick village, Illinois",216,212,0,0,4,2019
"1703454","Baldwin village, Illinois",317,313,0,0,0,2019
"1765221","Rockwood village, Illinois",27,27,0,0,0,2019
"1774873","Thebes village, Illinois",475,333,134,0,0,2019
"1737621","Iola village, Illinois",141,138,0,0,2,2019
"1766599","Sailor Springs village, Illinois",80,78,0,0,1,2019
"1767132","St. Peter village, Illinois",435,425,0,10,0,2019
"1781815","Williamson village, Illinois",215,210,0,2,0,2019
"1710916","Campus village, Illinois",151,151,0,0,0,2019
"1768822","Shabbona village, Illinois",1112,1058,5,3,33,2019
"1723776","Elsah village, Illinois",697,611,37,5,18,2019
"1773170","Streator city, Illinois",12653,10709,410,73,1244,2019
"1759884","Pinckneyville city, Illinois",5436,3413,1565,89,338,2019
"1714117","Chillicothe city, Illinois",6218,5395,49,120,345,2019
"1759000","Peoria city, Illinois",113532,64247,30530,6778,7142,2019
"1725141","Fairview Heights city, Illinois",16125,9121,5275,417,448,2019
"1752116","New Athens village, Illinois",2147,2093,14,5,18,2019
"1700555","Albers village, Illinois",1341,1133,0,0,109,2019
"1703181","Aviston village, Illinois",2149,2096,8,4,32,2019
"1704533","Beckemeyer village, Illinois",1242,1107,23,4,104,2019
"1764421","Riverside village, Illinois",8759,6842,108,250,1435,2019
"1770629","South Chicago Heights village, Illinois",4076,1223,1000,0,1724,2019
"1772676","Stickney village, Illinois",6679,2359,34,20,4102,2019
"1773638","Summit village, Illinois",11260,1540,845,373,8373,2019
"1707913","Breese city, Illinois",4787,4543,1,87,82,2019
"1780281","Westfield village, Illinois",695,684,0,2,9,2019
"1701049","Altamont city, Illinois",2333,2325,8,0,0,2019
"1743900","Lisbon village, Illinois",347,323,3,0,9,2019
"1750218","Montgomery village, Illinois",19213,11599,1098,285,5827,2019
"1701270","Amboy city, Illinois",2421,2302,8,4,85,2019
"1737179","Ina village, Illinois",2410,1360,720,0,294,2019
"1778708","Waltonville village, Illinois",406,401,2,0,0,2019
"1783206","Woodlawn village, Illinois",643,594,8,3,12,2019
"1702583","Ashton village, Illinois",948,845,16,22,42,2019
"1761925","Princeville village, Illinois",1952,1657,10,9,233,2019
"1718823","Decatur city, Illinois",72359,50032,15016,523,2092,2019
"1756471","Oreana village, Illinois",755,681,0,45,8,2019
"1732668","Hanna City village, Illinois",1271,1178,10,14,55,2019
"1751648","Naplate village, Illinois",480,431,0,0,25,2019
"1717471","Creston village, Illinois",641,474,11,0,140,2019
"1764174","Ripley village, Illinois",53,53,0,0,0,2019
"1700230","Addieville village, Illinois",373,356,0,0,0,2019
"1720149","Dixmoor village, Illinois",3604,188,1659,0,1757,2019
"1755002","Oakwood village, Illinois",1636,1582,0,0,50,2019
"1770161","Sleepy Hollow village, Illinois",3296,2782,34,42,299,2019
"1768120","Schram City village, Illinois",674,661,0,0,13,2019
"1775848","Tower Hill village, Illinois",816,811,0,0,0,2019
"1782686","Winthrop Harbor village, Illinois",6721,5840,101,57,683,2019
"1777941","Villa Grove city, Illinois",2388,2260,15,10,21,2019
"1765156","Rockton village, Illinois",7638,7222,66,74,175,2019
"1722073","East Moline city, Illinois",20916,12644,2775,796,3992,2019
"1775263","Tilden village, Illinois",895,857,9,0,29,2019
"1764278","Riverdale village, Illinois",12793,560,11330,17,561,2019
"1771370","South Wilmington village, Illinois",761,747,0,0,8,2019
"1721267","Du Quoin city, Illinois",5761,5080,281,55,195,2019
"1733877","Hecker village, Illinois",561,558,0,3,0,2019
"1701946","Arenzville village, Illinois",465,423,0,0,41,2019
"1704975","Bellwood village, Illinois",18996,907,14070,169,3532,2019
"1711163","Carbondale city, Illinois",25597,14895,6833,1463,1391,2019
"1778604","Walnut Hill village, Illinois",132,121,0,0,0,2019
"1755249","O'Fallon city, Illinois",29333,22406,3393,864,1479,2019
"1728170","Fults village, Illinois",27,27,0,0,0,2019
"1718628","Darien city, Illinois",21884,16402,883,2620,1242,2019
"1741742","Lake Zurich village, Illinois",19915,16052,180,1680,1645,2019
"1744381","Lomax village, Illinois",396,373,0,0,23,2019
"1759104","Percy village, Illinois",958,714,38,9,197,2019
"1756601","Orion village, Illinois",2006,1941,14,0,42,2019
"1773261","Stronghurst village, Illinois",950,914,3,0,12,2019
"1739077","Karnak village, Illinois",481,456,9,0,9,2019
"1727884","Freeport city, Illinois",24119,17049,4139,327,1385,2019
"1729080","Germantown Hills village, Illinois",3452,3312,0,65,43,2019
"1772650","Stewardson village, Illinois",791,743,0,44,4,2019
"1773040","Strasburg village, Illinois",536,529,0,0,4,2019
"1741716","Lakewood Shores CDP, Illinois",1459,1386,29,0,0,2019
"1749607","Minooka village, Illinois",11094,8913,206,113,1712,2019
"1702921","Auburn city, Illinois",4697,4424,50,35,150,2019
"1718745","Dawson village, Illinois",649,595,30,0,20,2019
"1748021","Mechanicsburg village, Illinois",671,653,3,0,7,2019
"1756926","Ottawa city, Illinois",18792,15449,794,146,1863,2019
"1704052","Basco village, Illinois",90,83,2,0,3,2019
"1706184","Bismarck village, Illinois",616,588,0,10,16,2019
"1729236","Gillespie city, Illinois",3086,2916,0,92,39,2019
"1753039","Nilwood town, Illinois",176,175,1,0,0,2019
"1757329","Palmyra village, Illinois",665,644,2,0,10,2019
"1733435","Harwood Heights village, Illinois",8487,6173,53,890,1351,2019
"1714026","Chicago Heights city, Illinois",29856,5795,11474,43,11550,2019
"1714065","Chicago Ridge village, Illinois",14153,10226,1589,348,1937,2019
"1723724","Elmwood Park village, Illinois",24468,14783,607,1069,7659,2019
"1735879","Homewood village, Illinois",19112,8478,8495,548,1051,2019
"1765845","Roseville village, Illinois",879,794,27,0,58,2019
"1764902","Rockdale village, Illinois",1979,1020,165,7,754,2019
"1774275","Symerton village, Illinois",101,101,0,0,0,2019
"1775484","Tinley Park village, Illinois",56505,45405,2361,2750,5309,2019
"1782101","Wilmington city, Illinois",6030,5444,21,12,523,2019
"1745694","McHenry city, Illinois",26813,21757,129,531,4005,2019
"1772052","Spring Grove village, Illinois",5614,4992,0,73,341,2019
"1720591","Downers Grove village, Illinois",49470,41658,2017,2774,2307,2019
"1754534","Oak Brook village, Illinois",8075,4808,195,2567,286,2019
"1745564","McCook village, Illinois",279,136,18,0,116,2019
"1751089","Mount Prospect village, Illinois",54604,36607,1613,6623,8331,2019
"1754638","Oak Forest city, Illinois",27617,19814,1774,1460,4164,2019
"1755938","Olympia Fields village, Illinois",4821,1052,3540,67,0,2019
"1757381","Palos Heights city, Illinois",12480,11083,263,227,742,2019
"1770564","South Barrington village, Illinois",4923,2921,44,1686,48,2019
"1780242","Western Springs village, Illinois",13272,12268,102,130,656,2019
"1782049","Willow Springs village, Illinois",5604,4354,137,242,782,2019
"1735281","Hindsboro village, Illinois",413,382,2,0,29,2019
"1765000","Rockford city, Illinois",147070,78638,31019,4946,27090,2019
"1707692","Bradford village, Illinois",723,699,9,0,15,2019
"1777265","Valmeyer village, Illinois",1300,1201,3,0,88,2019
"1758408","Pecatonica village, Illinois",2243,2023,0,0,61,2019
"1707211","Bondville village, Illinois",451,400,6,3,30,2019
"1755275","Ogden village, Illinois",809,801,0,3,3,2019
"1772624","Steward village, Illinois",307,293,7,0,2,2019
"1738375","Jerome village, Illinois",2073,1606,220,42,78,2019
"1712528","Chapin village, Illinois",468,446,0,0,22,2019
"1711514","Carterville city, Illinois",5868,5003,287,76,356,2019
"1718498","Danforth village, Illinois",681,638,8,7,19,2019
"1720331","Donovan village, Illinois",232,194,0,0,20,2019
"1729275","Gilman city, Illinois",1832,1406,20,5,340,2019
"1724166","Energy village, Illinois",1016,955,14,0,23,2019
"1771526","Spillertown village, Illinois",292,227,37,6,18,2019
"1714273","Chrisman city, Illinois",1452,1442,4,4,0,2019
"1748632","Metcalf village, Illinois",186,177,0,0,9,2019
"1777551","Vermilion village, Illinois",231,224,1,0,0,2019
"1774574","Taylorville city, Illinois",10893,10319,89,65,91,2019
"1707224","Bone Gap village, Illinois",158,145,0,0,0,2019
"1708979","Browns village, Illinois",146,142,0,0,0,2019
"1705274","Bentley town, Illinois",19,18,0,0,1,2019
"1700243","Addison village, Illinois",36896,16456,1408,3537,14898,2019
"1723620","Elmhurst city, Illinois",46463,38417,559,2767,3737,2019
"1707744","Bradley village, Illinois",15368,12364,976,94,1865,2019
"1768003","Schaumburg village, Illinois",74194,42254,2983,18767,7890,2019
"1781919","Willowbrook village, Illinois",8673,6453,210,1372,562,2019
"1738934","Kankakee city, Illinois",25830,9923,10666,131,4779,2019
"1749893","Momence city, Illinois",3143,2190,246,8,544,2019
"1776771","Union Hill village, Illinois",78,78,0,0,0,2019
"1723555","Ellsworth village, Illinois",270,266,2,0,0,2019
"1716054","Concord village, Illinois",172,168,0,0,4,2019
"1770889","South Jacksonville village, Illinois",3171,2977,47,17,32,2019
"1731017","Granville village, Illinois",1344,1250,0,0,77,2019
"1756887","Oswego village, Illinois",34933,25054,1679,1674,5961,2019
"1727091","Forsyth village, Illinois",2989,2424,49,357,93,2019
"1756640","Orland Park village, Illinois",58749,48588,2550,2802,4078,2019
"1744498","Long Creek village, Illinois",1459,1435,0,0,4,2019
"1751206","Mount Zion village, Illinois",5975,5027,268,64,72,2019
"1704845","Belleville city, Illinois",41585,27536,10486,166,1314,2019
"1767821","Savanna city, Illinois",2977,2706,43,78,123,2019
"1707640","Braceville village, Illinois",759,648,0,3,88,2019
"1706756","Blue Mound village, Illinois",1148,1025,4,14,7,2019
"1760352","Plano city, Illinois",11752,6385,1253,89,3720,2019
"1784038","Yorkville city, Illinois",19352,14323,1796,280,2576,2019
"1733227","Harristown village, Illinois",1268,1219,8,7,11,2019
"1745941","Macon city, Illinois",1207,1135,9,0,0,2019
"1778916","Warrensburg village, Illinois",1488,1345,7,0,53,2019
"1701205","Alto Pass village, Illinois",302,197,0,1,104,2019
"1726454","Flora city, Illinois",4917,4559,28,17,3,2019
"1701491","Andover village, Illinois",534,502,0,0,32,2019
"1701569","Annawan town, Illinois",908,816,15,0,56,2019
"1718992","Deerfield village, Illinois",19006,16948,143,997,707,2019
"1705599","Bethalto village, Illinois",9284,8776,161,26,179,2019
"1721553","East Alton village, Illinois",6061,5541,267,108,29,2019
"1740910","Lake Bluff village, Illinois",5632,5098,0,363,154,2019
"1741586","Lake Villa village, Illinois",8705,6760,384,422,985,2019
"1743666","Lincolnshire village, Illinois",7572,6114,46,1103,228,2019
"1743770","Lindenhurst village, Illinois",14417,11910,231,610,1453,2019
"1754781","Oakland city, Illinois",962,926,0,0,36,2019
"1756536","Orient city, Illinois",426,397,0,3,18,2019
"1766209","Royalton village, Illinois",1173,1078,45,0,37,2019
"1703103","Ava city, Illinois",524,496,0,0,9,2019
"1710422","Caledonia village, Illinois",206,177,0,16,13,2019
"1779163","Waterman village, Illinois",1426,1279,25,1,83,2019
"1778942","Warsaw city, Illinois",1690,1618,0,0,55,2019
"1775360","Timberlane village, Illinois",1031,924,4,17,84,2019
"1742938","Lerna village, Illinois",253,250,0,0,0,2019
"1730757","Grand Ridge village, Illinois",618,521,1,10,82,2019
"1766443","Rutland village, Illinois",263,252,0,0,9,2019
"1770460","Somonauk village, Illinois",2125,1971,2,0,97,2019
"1775718","Tonica village, Illinois",797,669,0,0,117,2019
"1739324","Kell village, Illinois",155,142,0,0,13,2019
"1755210","Odin village, Illinois",1062,1044,0,0,0,2019
