"GEOID","NAME","median_incomeE","year"
"1735385","Hodgkins village, Illinois",47050,2016
"1742028","Lansing village, Illinois",50107,2016
"1740793","La Grange Park village, Illinois",85671,2016
"1747774","Maywood village, Illinois",44126,2016
"1753377","Norridge village, Illinois",59946,2016
"1753663","Northfield village, Illinois",125636,2016
"1754144","North Riverside village, Illinois",59324,2016
"1764304","River Forest village, Illinois",103622,2016
"1765338","Rolling Meadows city, Illinois",65546,2016
"1770122","Skokie village, Illinois",68015,2016
"1773157","Streamwood village, Illinois",76639,2016
"1782530","Winnetka village, Illinois",207857,2016
"1730133","Golconda city, Illinois",25134,2016
"1710591","Camargo village, Illinois",41250,2016
"1748424","Meredosia village, Illinois",38750,2016
"1779358","Waverly city, Illinois",44758,2016
"1745850","McNabb village, Illinois",73500,2016
"1702206","Armington village, Illinois",40500,2016
"1749555","Minier village, Illinois",50583,2016
"1721696","East Dundee village, Illinois",61523,2016
"1722931","Elburn village, Illinois",96896,2016
"1732525","Hampshire village, Illinois",95268,2016
"1724348","Equality village, Illinois",37250,2016
"1752506","New Haven village, Illinois",36534,2016
"1737894","Island Lake village, Illinois",72992,2016
"1747527","Matherville village, Illinois",53654,2016
"1778123","Viola village, Illinois",56544,2016
"1736516","Hull village, Illinois",41971,2016
"1739922","Kinderhook village, Illinois",51818,2016
"1749477","Milton village, Illinois",41250,2016
"1730250","Golden Gate village, Illinois",NA,2016
"1718459","Dalzell village, Illinois",55781,2016
"1747150","Marseilles city, Illinois",38616,2016
"1750530","Morrison city, Illinois",43068,2016
"1772546","Sterling city, Illinois",39885,2016
"1745525","McClure village, Illinois",35750,2016
"1718147","Curran village, Illinois",37917,2016
"1700178","Adair CDP, Illinois",NA,2016
"1772403","Staunton city, Illinois",42531,2016
"1710448","Calhoun village, Illinois",35000,2016
"1734007","Henderson village, Illinois",48333,2016
"1713165","Chesterfield village, Illinois",68088,2016
"1768406","Scottville village, Illinois",50417,2016
"1718563","Danville city, Illinois",35446,2016
"1769914","Sigel town, Illinois",61250,2016
"1715170","Coal City village, Illinois",62601,2016
"1717458","Crest Hill city, Illinois",50334,2016
"1719837","Diamond village, Illinois",57338,2016
"1727644","Frankfort Square CDP, Illinois",94127,2016
"1751622","Naperville city, Illinois",110676,2016
"1765442","Romeoville village, Illinois",71344,2016
"1701647","Apple Canyon Lake CDP, Illinois",73036,2016
"1707315","Boody CDP, Illinois",77031,2016
"1728950","Georgetown CDP, Illinois",57632,2016
"1701556","Annapolis CDP, Illinois",NA,2016
"1718771","Dayton CDP, Illinois",75000,2016
"1702635","Astoria town, Illinois",29917,2016
"1704403","Beason CDP, Illinois",33250,2016
"1712879","Chemung CDP, Illinois",NA,2016
"1713230","Chestnut CDP, Illinois",70313,2016
"1715950","Como CDP, Illinois",52656,2016
"1716431","Cornland CDP, Illinois",63913,2016
"1729340","Gilson CDP, Illinois",NA,2016
"1717094","Crab Orchard CDP, Illinois",42788,2016
"1718641","Darmstadt CDP, Illinois",NA,2016
"1726467","Floraville CDP, Illinois",NA,2016
"1730705","Grand Detour CDP, Illinois",98854,2016
"1733162","Harrison CDP, Illinois",32414,2016
"1734272","Heritage Lake CDP, Illinois",98019,2016
"1735541","Holiday Shores CDP, Illinois",83307,2016
"1740364","Knollwood CDP, Illinois",84417,2016
"1740962","Lake Camelot CDP, Illinois",104358,2016
"1741157","Lake Holiday CDP, Illinois",91220,2016
"1705976","Big Rock village, Illinois",78438,2016
"1749100","Millbrook village, Illinois",72500,2016
"1750062","Monroe Center village, Illinois",71964,2016
"1761216","Port Barrington village, Illinois",124196,2016
"1783349","Woodstock city, Illinois",55951,2016
"1782725","Witt city, Illinois",48000,2016
"1750751","Mound City city, Illinois",34500,2016
"1750777","Mounds city, Illinois",19732,2016
"1762211","Pulaski village, Illinois",21000,2016
"1705261","Benson village, Illinois",58594,2016
"1756341","Orangeville village, Illinois",44097,2016
"1782543","Winslow village, Illinois",46458,2016
"1715989","Compton village, Illinois",53281,2016
"1720162","Dixon city, Illinois",51000,2016
"1720045","Divernon village, Illinois",57386,2016
"1783245","Woodridge village, Illinois",76858,2016
"1746110","Magnolia village, Illinois",49583,2016
"1722164","East Peoria city, Illinois",50751,2016
"1735307","Hinsdale village, Illinois",173558,2016
"1778929","Warrenville city, Illinois",80686,2016
"1765897","Rosiclare city, Illinois",24118,2016
"1710292","Cabery village, Illinois",43958,2016
"1724452","Essex village, Illinois",66250,2016
"1730991","Grant Park village, Illinois",52171,2016
"1715495","Colfax village, Illinois",54250,2016
"1772260","Stanford village, Illinois",52083,2016
"1751479","Murrayville village, Illinois",38125,2016
"1736126","Hopedale village, Illinois",49485,2016
"1747111","Marquette Heights city, Illinois",63587,2016
"1711358","Carpentersville village, Illinois",58856,2016
"1753442","North Aurora village, Illinois",81826,2016
"1727533","Fox River Grove village, Illinois",92500,2016
"1733851","Hebron village, Illinois",50577,2016
"1738479","Johnsburg village, Illinois",105700,2016
"1776706","Union village, Illinois",62396,2016
"1733357","Harvel village, Illinois",40972,2016
"1776615","Ullin village, Illinois",17039,2016
"1773943","Sun River Terrace village, Illinois",24286,2016
"1712931","Chenoa city, Illinois",54167,2016
"1720643","Downs village, Illinois",73854,2016
"1731732","Gridley village, Illinois",65417,2016
"1775822","Towanda village, Illinois",50446,2016
"1783336","Woodson village, Illinois",47031,2016
"1750010","Monmouth city, Illinois",36846,2016
"1750790","Mound Station village, Illinois",63750,2016
"1766768","St. David village, Illinois",43438,2016
"1766800","Ste. Marie village, Illinois",50625,2016
"1783765","Yale village, Illinois",47500,2016
"1773703","Sumner city, Illinois",32895,2016
"1718719","Davis Junction village, Illinois",70625,2016
"1754586","Oakdale village, Illinois",46875,2016
"1763719","Richview village, Illinois",39250,2016
"1777408","Venedy village, Illinois",62292,2016
"1701010","Alsip village, Illinois",53628,2016
"1708446","Broadview village, Illinois",50332,2016
"1717549","Creve Coeur village, Illinois",46765,2016
"1758447","Pekin city, Illinois",50664,2016
"1772156","Spring Valley city, Illinois",43636,2016
"1767925","Scales Mound village, Illinois",50500,2016
"1708472","Broadwell village, Illinois",42083,2016
"1723269","Elkhart village, Illinois",61250,2016
"1729145","Gifford village, Illinois",60536,2016
"1738349","Jeisyville village, Illinois",46250,2016
"1757472","Pana city, Illinois",36210,2016
"1702557","Ashmore village, Illinois",51591,2016
"1707263","Bonnie village, Illinois",41818,2016
"1751726","Nason city, Illinois",30417,2016
"1730835","Grandview village, Illinois",44922,2016
"1764486","Riverton village, Illinois",57542,2016
"1771474","Spaulding village, Illinois",86250,2016
"1781854","Williamsville village, Illinois",85000,2016
"1752155","New Bedford village, Illinois",51250,2016
"1755379","Ohio village, Illinois",51250,2016
"1727624","Frankfort village, Illinois",113250,2016
"1744225","Lockport city, Illinois",79148,2016
"1759052","Peotone village, Illinois",79286,2016
"1743133","Liberty village, Illinois",52609,2016
"1743445","Lima village, Illinois",46500,2016
"1735814","Homer village, Illinois",51574,2016
"1741346","Lake of the Woods CDP, Illinois",46449,2016
"1745174","Ludlow village, Illinois",40556,2016
"1723256","Elk Grove Village village, Illinois",71082,2016
"1729730","Glendale Heights village, Illinois",58237,2016
"1727858","Freeman Spur village, Illinois",48000,2016
"1736815","Hurst city, Illinois",28792,2016
"1778656","Walshville village, Illinois",27083,2016
"1745616","McCullom Lake village, Illinois",49318,2016
"1746786","Marengo city, Illinois",62796,2016
"1720318","Donnellson village, Illinois",35125,2016
"1774561","Taylor Springs village, Illinois",42679,2016
"1764044","Ridott village, Illinois",37500,2016
"1723737","El Paso city, Illinois",51875,2016
"1728300","Galena city, Illinois",50033,2016
"1753195","Nora village, Illinois",53125,2016
"1723971","Emden village, Illinois",46250,2016
"1781165","Whiteash CDP, Illinois",41875,2016
"1747592","Maunie village, Illinois",40625,2016
"1753403","Norris City village, Illinois",39762,2016
"1774470","Tampico village, Illinois",38393,2016
"1717406","Crescent City village, Illinois",46250,2016
"1747280","Martinton village, Illinois",52500,2016
"1760209","Pittsburg village, Illinois",31964,2016
"1766794","St. Elmo city, Illinois",33125,2016
"1706171","Bishop Hill village, Illinois",45972,2016
"1708576","Brookfield village, Illinois",75336,2016
"1710487","Calumet City city, Illinois",40845,2016
"1734514","Hickory Hills city, Illinois",61708,2016
"1748242","Melrose Park village, Illinois",45931,2016
"1757394","Palos Hills city, Illinois",57744,2016
"1763706","Richton Park village, Illinois",53693,2016
"1748554","Merrionette Park village, Illinois",48295,2016
"1753000","Niles village, Illinois",54027,2016
"1754820","Oak Lawn village, Illinois",58707,2016
"1759572","Phoenix village, Illinois",33594,2016
"1768081","Schiller Park village, Illinois",52990,2016
"1772923","Stone Park village, Illinois",40717,2016
"1775185","Thornton village, Illinois",52944,2016
"1783518","Worth village, Illinois",53800,2016
"1701881","Arcola city, Illinois",49688,2016
"1708875","Broughton village, Illinois",22813,2016
"1760833","Plymouth village, Illinois",34792,2016
"1721280","Durand village, Illinois",45938,2016
"1704715","Belknap village, Illinois",19500,2016
"1777863","Vienna city, Illinois",27177,2016
"1706470","Blandinsville village, Illinois",44792,2016
"1768198","Sciota village, Illinois",68125,2016
"1745031","Loves Park city, Illinois",50284,2016
"1761977","Prophetstown city, Illinois",43214,2016
"1742080","La Prairie village, Illinois",47857,2016
"1744082","Little York village, Illinois",40625,2016
"1740065","Kingston village, Illinois",71250,2016
"1769758","Shorewood village, Illinois",93642,2016
"1714442","Cisco village, Illinois",60781,2016
"1732499","Hammond village, Illinois",43125,2016
"1709148","Brussels village, Illinois",41250,2016
"1732850","Hardin village, Illinois",48036,2016
"1718030","Cullom village, Illinois",39000,2016
"1708706","Brookport city, Illinois",34375,2016
"1774444","Tamaroa village, Illinois",36435,2016
"1744056","Littleton village, Illinois",49583,2016
"1766339","Rushville city, Illinois",41602,2016
"1712294","Chadwick village, Illinois",49063,2016
"1783739","Xenia village, Illinois",44750,2016
"1706964","Bluford village, Illinois",44904,2016
"1720123","Dix village, Illinois",25750,2016
"1777811","Victoria village, Illinois",43250,2016
"1779124","Wataga village, Illinois",50197,2016
"1724062","Emington village, Illinois",32500,2016
"1771175","South Pekin village, Illinois",49107,2016
"1712385","Champaign city, Illinois",45198,2016
"1726662","Foosland village, Illinois",44375,2016
"1719226","Delavan city, Illinois",54318,2016
"1731563","Green Valley village, Illinois",51176,2016
"1754092","North Pekin village, Illinois",50721,2016
"1709681","Bureau Junction village, Illinois",46607,2016
"1738778","Junction village, Illinois",57500,2016
"1769082","Shawneetown city, Illinois",31806,2016
"1733318","Hartsburg village, Illinois",46250,2016
"1742249","Latham village, Illinois",44583,2016
"1700646","Aledo city, Illinois",44557,2016
"1754560","Oakbrook Terrace city, Illinois",71364,2016
"1777993","Villa Park village, Illinois",71724,2016
"1709304","Buckingham village, Illinois",57500,2016
"1711826","Cave-In-Rock village, Illinois",43750,2016
"1721683","East Dubuque city, Illinois",41065,2016
"1723165","Elizabeth village, Illinois",38125,2016
"1702752","Atlanta city, Illinois",53000,2016
"1743536","Lincoln city, Illinois",45351,2016
"1722957","El Dara village, Illinois",44643,2016
"1720526","Dover village, Illinois",NA,2016
"1746240","Malden village, Illinois",37250,2016
"1775549","Tiskilwa village, Illinois",46786,2016
"1723191","Elizabethtown village, Illinois",25417,2016
"1736190","Hopkins Park village, Illinois",18750,2016
"1702342","Arrowsmith village, Illinois",51429,2016
"1766638","St. Anne village, Illinois",45000,2016
"1711215","Carlock village, Illinois",60000,2016
"1718537","Danvers village, Illinois",74219,2016
"1775159","Thompsonville village, Illinois",36944,2016
"1747553","Mattoon city, Illinois",36182,2016
"1709330","Buckner village, Illinois",30278,2016
"1724673","Ewing village, Illinois",45750,2016
"1764148","Rio village, Illinois",50000,2016
"1739233","Keenes village, Illinois",28958,2016
"1750933","Mount Erie village, Illinois",NA,2016
"1742769","Leland Grove city, Illinois",95417,2016
"1761548","Prairie City village, Illinois",33333,2016
"1740676","La Fayette village, Illinois",33500,2016
"1701673","Apple River village, Illinois",38333,2016
"1773157","Streamwood village, Illinois",80152,2017
"1782530","Winnetka village, Illinois",216875,2017
"1730133","Golconda city, Illinois",26290,2017
"1710591","Camargo village, Illinois",48333,2017
"1704715","Belknap village, Illinois",24375,2017
"1777863","Vienna city, Illinois",28500,2017
"1706470","Blandinsville village, Illinois",42788,2017
"1768198","Sciota village, Illinois",47500,2017
"1745031","Loves Park city, Illinois",52212,2017
"1761977","Prophetstown city, Illinois",45114,2017
"1742080","La Prairie village, Illinois",49688,2017
"1744082","Little York village, Illinois",43750,2017
"1740065","Kingston village, Illinois",71103,2017
"1769758","Shorewood village, Illinois",98444,2017
"1714442","Cisco village, Illinois",56667,2017
"1732499","Hammond village, Illinois",41607,2017
"1709148","Brussels village, Illinois",52500,2017
"1732850","Hardin village, Illinois",37250,2017
"1718030","Cullom village, Illinois",36250,2017
"1708706","Brookport city, Illinois",35288,2017
"1774444","Tamaroa village, Illinois",38125,2017
"1744056","Littleton village, Illinois",52083,2017
"1766339","Rushville city, Illinois",36893,2017
"1712294","Chadwick village, Illinois",43438,2017
"1783739","Xenia village, Illinois",48333,2017
"1706964","Bluford village, Illinois",43875,2017
"1720123","Dix village, Illinois",29792,2017
"1764148","Rio village, Illinois",51250,2017
"1777811","Victoria village, Illinois",43438,2017
"1779124","Wataga village, Illinois",45000,2017
"1724062","Emington village, Illinois",35833,2017
